level,gpa,distance_km,disability,medical_condition,financial_need,first_generation,international,gender,previous_housing,semesters_completed,academic_probation,family_size,family_income_bracket,employment_hours,priority_score,was_allocated,application_date
100,3.618807502467585,12.794588315928957,0,0,1,0,0,M,0,1.0,0,3,2,40.0,89.09,1,2023-09-19
300,4.610381017030818,187.39350593751752,0,0,1,1,0,F,0,5.0,0,3,1,11.054321778707203,96.11,1,2023-07-01
200,2.0976375231193307,14.244012836539007,0,0,1,0,0,M,0,2.0,0,5,3,11.147785812353728,88.64,1,2023-08-26
200,3.7982828074686017,167.02282248275836,0,0,0,0,0,M,0,2.0,0,3,7,6.025912032242321,100.0,1,2023-11-03
200,3.4414034555547333,5012.32779566883,0,0,1,0,1,F,0,2.0,0,4,4,19.26904215102671,100.0,1,2023-01-31
300,3.7467030011913605,1.0,0,0,1,0,0,F,0,4.0,0,2,3,14.687628929214757,88.6,1,2023-09-29
100,2.3460648697303577,4.062528885627422,0,0,0,0,0,F,1,1.0,0,3,8,15.223774302543324,66.17,1,2023-12-27
300,2.1769024518049114,178.94659855758044,0,0,1,0,0,M,0,5.0,0,2,4,21.712211862503747,98.48,1,2023-11-07
200,3.613999940188814,75.25682532416128,0,0,0,0,0,F,0,2.0,0,3,1,6.8604066116620475,100.0,1,2023-07-07
200,2.9667588118503474,29.180892844657546,0,0,0,0,0,F,1,2.0,0,2,6,5.617070791287705,79.95,1,2023-12-27
200,2.857326733280427,113.83179714597537,0,0,0,0,0,M,0,3.0,0,4,8,8.343538788494882,97.31,1,2023-06-16
100,3.646529320053528,53.39461162464343,0,0,1,1,0,M,0,1.0,0,4,3,36.34617514962869,100.0,1,2023-06-17
300,3.299429680991558,1.257793651517699,0,0,0,0,0,M,1,4.0,0,4,4,11.990032673027233,73.14,1,2023-06-27
200,3.6590065413370607,137.38808515732572,0,0,1,0,0,F,1,3.0,0,3,4,19.609855636621045,100.0,1,2023-06-08
100,2.3325757902719473,183.4849812155466,0,0,1,1,0,M,0,0.0,0,2,2,22.07373942433114,99.01,1,2023-12-26
200,3.2299303416674707,53.17079985646497,0,0,0,0,0,F,0,3.0,0,4,3,29.050775829208337,93.55,1,2023-04-04
500,2.7869571333995915,79.05749800175424,0,0,0,0,0,M,1,9.0,0,3,3,8.402282476871061,98.11,1,2023-06-09
200,3.4665837229173944,38.62885107879117,1,0,1,1,0,M,1,3.0,0,5,3,38.71704301239656,100.0,1,2023-06-15
400,3.428472653635938,167.83883011679785,0,0,0,1,0,F,0,6.0,0,6,6,10.984332206224,100.0,1,2023-10-04
100,2.9497498948721064,11329.935740496621,0,0,0,0,1,F,0,0.0,0,3,7,2.9666835265594536,97.37,1,2023-10-24
100,3.814009542489298,41.56840514952738,0,0,0,0,0,M,0,0.0,0,4,6,10.18197915800799,85.05,1,2023-08-05
100,2.0804453469426494,22.085850913596996,0,0,0,0,0,F,0,0.0,0,2,1,19.595002651246617,72.03,1,2023-03-15
200,2.501294436263601,110.60501222914834,0,0,1,0,0,M,0,2.0,0,3,3,18.835943081587523,100.0,1,2023-10-27
100,2.241399507577561,206.57410313483098,0,0,0,1,0,M,1,1.0,0,4,1,4.853953187453258,94.99,1,2023-05-18
100,3.9837896305762936,122.18857388075139,0,0,0,0,0,M,1,1.0,0,3,5,34.91585459393798,99.62,1,2023-03-06
400,3.463858716127623,6.049212541870691,0,0,0,0,0,F,1,7.0,0,1,5,8.605278619721048,77.33,1,2023-05-13
300,2.7732800833908327,5.843552937447177,0,0,0,1,0,F,0,4.0,0,3,5,10.039817198804178,82.7,1,2023-10-12
300,3.9486781053325544,17.365222601619404,0,0,0,0,0,F,1,5.0,0,6,9,22.61630111569722,87.22,1,2023-01-01
100,3.798091187955837,11.886537888103668,0,0,0,0,0,M,0,1.0,0,3,5,28.99494326808952,78.44,1,2023-10-24
100,3.3554428758433286,173.6625010438852,0,0,1,1,0,F,0,1.0,0,4,1,18.25257046638975,100.0,1,2023-05-19
100,3.7093503654118085,76.04707261414686,0,0,1,0,0,M,0,0.0,0,4,3,15.875228609133321,100.0,1,2023-05-17
300,3.5415545046917702,13630.599206117384,1,0,1,0,1,F,0,5.0,0,4,2,14.412033389149782,100.0,1,2023-12-12
400,3.8148166671229595,38.55433215608994,0,0,0,0,0,F,0,7.0,0,2,3,0.7377270563427228,99.42,1,2023-01-18
200,3.3514530800207147,2604.7655617395967,0,0,1,1,1,F,0,3.0,0,3,5,16.826444468058998,97.57,1,2023-07-04
100,3.7274060324579943,157.38387162957392,0,0,0,0,0,F,0,1.0,0,4,7,8.036308845759082,99.14,1,2023-01-17
200,4.263407470683474,125.87072995571825,0,0,0,0,0,F,0,2.0,0,6,5,10.411461024002044,100.0,1,2023-06-21
100,3.741586898824905,25.548049044054842,0,0,0,1,0,M,0,1.0,0,3,9,5.370867904118918,87.27,1,2023-02-19
200,3.394397937651019,91.08725874069334,0,0,0,0,0,M,0,2.0,0,5,4,40.0,100.0,1,2023-03-10
200,3.638100729648394,27.913171639207235,0,0,0,0,0,F,1,2.0,0,2,6,3.6597937894477846,85.28,1,2023-09-30
300,3.8592951925657513,131.4161690086348,0,0,1,0,0,M,1,4.0,0,1,4,21.24590506029853,98.35,1,2023-12-10
100,3.898801783746932,3.757035372598992,0,0,0,1,0,F,0,0.0,0,4,7,5.046607512237938,73.1,1,2023-02-22
100,4.4723408973689205,10.451997811023022,0,1,0,1,0,F,0,1.0,0,4,8,10.381718712980659,88.34,1,2023-08-28
500,2.899751110545536,140.6467073556931,0,0,0,0,0,M,0,9.0,0,4,4,25.673655060725892,100.0,1,2023-09-13
100,2.6647520911758367,7.804264451549904,0,0,1,0,0,F,1,0.0,0,1,4,26.66988656658313,84.57,1,2023-10-16
100,3.978378024137572,40.4655462048241,0,0,1,0,0,F,1,1.0,0,4,7,26.54896224241856,100.0,1,2023-09-29
100,2.2744376400348405,126.85440077546849,0,0,1,0,0,F,1,1.0,0,4,1,26.298658938109963,100.0,1,2023-05-21
100,3.3685880088657414,9.058804728518508,0,0,1,0,0,F,1,0.0,0,3,5,22.987067909756842,89.62,1,2023-05-11
200,3.878007258544943,14655.575953744252,0,0,0,0,1,M,0,2.0,0,4,5,22.023305800317278,98.26,1,2023-02-01
300,2.409929905601936,1.0,0,0,0,0,0,M,0,5.0,0,4,5,3.2843767682985785,71.07,1,2023-12-19
100,2.6724488689645076,106.83027520900913,0,0,1,0,0,M,0,1.0,0,3,1,14.359638122469791,99.01,1,2023-08-01
200,4.082292766758841,22.54422451267047,0,0,1,0,0,F,1,3.0,0,3,1,16.772535278400525,99.08,1,2023-08-10
300,3.84681376220396,40.98054039608115,0,0,1,0,0,F,0,4.0,0,3,3,28.01011038593039,99.25,1,2023-09-04
200,3.9194788440733745,1.5114615591281946,0,0,0,1,0,M,0,3.0,0,3,3,6.764851702833389,79.72,1,2023-04-25
400,2.9504770675659766,5.523984759367432,0,0,1,0,0,M,0,7.0,0,4,4,17.845783985001223,96.3,1,2023-09-10
400,4.377975930509409,3.4542282481890627,0,0,0,0,0,F,0,6.0,0,4,6,5.191972055383212,84.39,1,2023-12-25
100,4.037900506061885,64.13195898535128,0,0,0,1,0,M,0,0.0,0,3,6,18.070517188923475,97.61,1,2023-11-07
300,3.4326763002837506,33.54783852507565,0,0,1,0,0,F,0,5.0,0,3,2,23.37066043551374,97.29,1,2023-01-15
200,3.615733504000902,97.8938683403309,0,0,0,1,0,F,0,2.0,0,4,3,6.5289361969346125,95.55,1,2023-11-06
500,3.097852679265105,8.068717760376039,1,0,1,1,0,M,0,9.0,0,5,4,22.843628185855053,98.01,1,2023-11-09
200,4.049659625166589,70.08965687503476,0,0,0,1,0,F,1,3.0,0,3,5,7.075915007768428,100.0,1,2023-10-13
500,3.6951210608802927,37.57606106862217,0,0,1,1,0,M,0,8.0,0,4,3,31.91234629368259,99.72,1,2023-12-20
300,2.811225212117187,32.56799480127577,0,0,0,1,0,F,0,5.0,0,4,6,16.3832796546274,91.61,1,2023-02-21
100,2.4645820097684283,84.30477822861928,0,0,1,0,0,M,1,1.0,0,5,3,23.13806210389049,99.84,1,2023-08-11
200,3.4316529418879393,5.3175075065637945,0,0,0,0,0,M,0,3.0,0,4,4,4.026719543478437,72.13,1,2023-03-18
500,3.13804000923923,88.22587856548155,0,0,0,1,0,M,1,8.0,0,6,9,7.029762496806184,100.0,1,2023-08-24
400,3.380764425361852,89.83230121227913,0,0,0,1,0,F,0,7.0,0,5,4,4.329313727204171,100.0,1,2023-02-15
100,3.9317304067334637,61.210362602713616,0,0,0,0,0,M,0,1.0,0,3,2,29.957623871661625,94.47,1,2023-12-05
300,3.6236221142013005,119.98956093000187,0,0,0,0,0,F,0,4.0,0,2,5,16.328706714808455,98.04,1,2023-05-06
100,4.119145460007469,69.70578263895584,0,0,0,1,0,M,0,0.0,0,3,4,10.461533590869593,100.0,1,2023-11-02
100,3.33688133022785,91.01055089120666,0,0,0,0,0,F,1,0.0,0,2,6,0.33979121175452887,96.62,1,2023-06-20
200,4.031834417046457,13816.800306667308,0,0,0,0,1,F,0,3.0,0,4,3,2.933469558798563,97.63,1,2023-05-19
100,3.2402390658548312,162.62340087296397,0,0,0,1,0,F,0,1.0,0,5,2,2.5534561860431775,100.0,1,2023-04-17
300,4.431740933467849,75.36167540627221,0,0,1,0,0,M,1,4.0,0,4,5,16.717141390998805,100.0,1,2023-07-26
100,1.947098564351762,9.242846969794611,0,1,0,1,0,F,1,0.0,1,4,6,2.9627663424939406,70.23,1,2023-06-14
300,2.942543901237872,1.5215359814604992,0,0,0,1,0,F,1,4.0,0,1,6,28.818367661444967,79.93,1,2023-05-25
100,4.667037239500041,10778.243724201795,0,0,0,0,1,M,0,1.0,0,3,3,2.673683088256575,100.0,1,2023-01-04
100,2.5209320858294757,13323.39254641052,0,0,1,1,1,F,0,0.0,0,4,3,30.627681890556357,98.67,1,2023-07-08
100,2.327056427943187,84.90390081377639,0,1,0,1,0,F,0,0.0,0,6,5,5.399055681773223,95.48,1,2023-10-05
100,3.5302459738147176,26.943407041925525,0,0,1,0,0,M,0,1.0,0,4,6,19.503850952913638,92.79,1,2023-04-07
100,4.466498914053568,7.906049151748538,0,0,1,0,0,F,1,1.0,0,3,2,16.34660155750882,88.1,1,2023-05-01
100,3.0942505884589293,14.635622664192882,0,0,1,0,0,M,1,0.0,0,4,4,30.959822772072727,92.75,1,2023-10-10
200,2.1581870656047157,81.92790681503894,0,0,1,0,0,F,1,3.0,0,3,1,17.821855173296623,99.12,1,2023-10-10
100,3.109929729371514,84.47203909696947,0,0,1,0,0,F,1,0.0,0,4,3,28.058268671164058,97.39,1,2023-11-03
200,2.134077529444047,59.81007070379234,0,0,1,1,0,M,0,3.0,0,5,6,6.988702704577205,100.0,1,2023-03-02
200,2.176456884916747,160.10270830174323,0,0,1,0,0,M,1,2.0,0,5,5,27.94586227695529,99.84,1,2023-10-10
400,3.347699088087115,7559.452687088934,0,0,1,0,1,M,0,7.0,0,5,3,10.166128756629934,99.4,1,2023-04-09
400,3.838244987956386,69.35334173066781,0,1,1,0,0,M,1,6.0,0,3,1,26.160744281665767,98.58,1,2023-07-05
200,3.543629741890279,1.0,0,0,0,0,0,F,1,3.0,0,3,4,27.347047857769944,74.33,1,2023-07-25
100,3.9894487461188515,7.58230823346527,0,0,0,0,0,M,1,1.0,0,3,3,2.265008173240869,70.06,1,2023-09-19
100,2.7394223186501203,41.5962335231195,1,0,1,0,0,M,1,1.0,0,5,2,16.617431546101425,98.81,1,2023-06-23
400,3.7496950505333073,13.185209371539484,0,0,0,0,0,M,1,6.0,0,1,7,7.531271874236717,83.86,1,2023-10-05
100,3.4785093769710596,121.99419626816848,0,0,1,0,0,F,0,1.0,0,4,2,18.371533112287278,99.11,1,2023-02-14
100,2.6379504447339706,4.002794882940254,0,0,1,0,0,M,0,1.0,0,3,6,30.68187496804775,83.33,1,2023-01-04
100,3.177297640623614,23.142112275026705,0,0,1,0,0,F,1,1.0,0,4,1,21.515727147252136,96.56,1,2023-09-24
100,2.118013722406701,311.74916156639046,0,0,0,0,0,M,0,0.0,0,4,6,5.148877066810435,86.79,1,2023-08-27
100,3.593274485691067,11957.519908894223,0,0,1,0,1,F,1,0.0,0,4,1,33.55814192485633,98.46,1,2023-08-21
300,2.063449618505232,15.124372185572819,0,0,0,0,0,M,0,5.0,0,6,5,4.760358509956149,76.67,1,2023-03-26
100,3.1039584638612348,31.993420968275835,0,0,0,1,0,M,0,1.0,0,2,3,16.134296819377024,87.9,1,2023-11-22
200,4.096391989391491,80.00151155843247,0,0,0,0,0,F,0,2.0,0,4,9,15.927228127692302,99.41,1,2023-08-04
100,4.227434893169572,138.84850269412624,0,0,1,0,0,F,0,0.0,0,1,3,19.376625987952526,100.0,1,2023-09-02
100,4.521812555521322,14.683607577882745,0,0,0,0,0,M,0,0.0,0,3,2,5.138796251869832,78.26,1,2023-06-08
400,3.6225508894576213,125.42888791196702,0,0,0,0,0,M,0,7.0,0,5,3,3.766166875403123,99.83,1,2023-01-31
100,4.022601836949283,9655.424317931955,0,0,1,0,1,F,0,1.0,0,5,1,27.13990914380225,96.42,1,2023-12-31
300,2.3449995069398275,1.0,0,0,0,1,0,M,0,4.0,0,4,6,12.608302778328548,73.5,1,2023-06-24
200,3.4026222497592133,128.25545904036085,0,0,0,0,0,M,0,3.0,0,2,4,4.868556254503215,100.0,1,2023-10-12
100,3.299134210336656,95.6277094811024,0,0,0,0,0,M,0,0.0,0,5,6,31.376149540303544,97.42,1,2023-06-15
400,2.4127661877954787,2.031962273636837,0,0,0,0,0,F,0,6.0,0,5,7,9.981688457346655,75.33,1,2023-02-06
100,3.0032424945279663,12.503890224367835,0,0,1,0,0,M,0,0.0,0,3,1,11.582764683786275,84.33,1,2023-07-01
400,3.179062107649526,8.248991771352612,0,0,0,1,0,F,0,7.0,0,5,8,20.269373374179015,86.0,1,2023-07-01
100,3.7604076273906935,158.19328029281465,0,0,0,0,0,F,1,0.0,0,2,3,10.808846825954397,97.88,1,2023-05-10
400,2.639884977978565,210.61888341045974,0,0,1,0,0,F,0,6.0,0,6,5,16.45705233054301,98.43,1,2023-01-25
100,4.471936360152274,8.638509089591345,0,0,1,0,0,M,1,0.0,0,3,3,30.9272864731956,91.05,1,2023-10-17
200,3.967216988098764,58.23754945345003,0,0,0,0,0,M,0,3.0,0,4,9,8.33775551144923,93.55,1,2023-07-27
300,3.362850239914518,83.98358261691263,0,0,0,0,0,Other,0,5.0,0,4,4,2.693878778223228,97.84,1,2023-06-22
400,3.8281977155772617,1.0,0,0,1,1,0,F,0,6.0,0,4,2,8.99063175470778,99.13,1,2023-11-10
400,3.436297904372127,5.834931039756627,0,0,0,0,0,F,0,6.0,0,4,6,16.047421136443003,77.77,1,2023-02-07
300,3.168969331750083,9161.982160898286,0,0,0,0,1,M,1,4.0,0,4,3,8.942408022386193,100.0,1,2023-09-03
400,4.101194360201251,149.78592209062776,0,0,1,0,0,F,0,7.0,0,2,1,37.94016587017115,100.0,1,2023-11-04
100,3.8238477965582094,57.736109868403275,0,0,1,0,0,F,0,1.0,0,3,4,19.55553191954,97.98,1,2023-10-14
100,4.075404081771674,10.893299701012024,0,0,0,0,0,M,1,0.0,0,4,7,1.7694845053372386,72.6,1,2023-01-19
100,3.892102294491114,56.43913349157799,0,0,1,0,0,M,0,1.0,0,4,5,24.94270311693704,100.0,1,2023-11-22
200,4.524291327488457,148.99229991718158,0,0,1,0,0,F,1,3.0,0,3,4,23.216061985355545,99.83,1,2023-10-08
200,3.834545031665397,26.42308833109021,0,0,0,0,0,M,0,2.0,0,3,4,0.998148475742572,84.09,1,2023-02-15
200,3.748167320315233,47.14499576509307,1,0,1,0,0,M,1,3.0,0,3,3,25.78271391263515,97.99,1,2023-02-12
100,1.7520142292558034,4562.8774701118455,0,0,0,0,1,F,0,1.0,1,4,3,40.0,84.64,0,2023-09-27
300,4.258441652106022,11.926964051517777,0,0,0,0,0,F,1,5.0,0,6,8,2.6993560182921508,82.88,1,2023-08-31
100,2.3052764096150518,92.51562955304233,0,0,1,1,0,F,0,0.0,0,2,4,10.354278564849878,99.23,1,2023-11-30
100,3.726266613951049,179.76754515889775,0,0,1,1,0,M,0,0.0,0,3,5,14.906873629281078,99.67,1,2023-02-24
200,3.4992106342588225,48.69522519660411,0,0,1,0,0,F,1,2.0,0,4,4,17.368739720915723,100.0,1,2023-07-17
300,3.7987684577637326,9299.830559646402,0,0,1,0,1,M,0,5.0,0,4,2,29.359989701544258,99.66,1,2023-11-17
300,3.9726119756203007,47.21474535064378,0,0,0,0,0,M,0,5.0,0,4,8,19.188559172352505,93.05,1,2023-03-01
200,3.5017630478754,14536.31676587718,0,0,1,0,1,M,1,2.0,0,2,3,16.407806498661024,99.43,1,2023-08-30
100,3.0368651752639324,11919.042836257728,0,0,0,0,1,M,1,0.0,0,4,8,3.2668718190233785,96.66,1,2023-07-20
200,3.8503485856696744,169.340058745716,0,0,0,0,0,F,1,2.0,0,5,4,10.344297768813417,98.88,1,2023-07-14
100,3.379243772993484,82.87699129387087,0,0,0,1,0,M,0,1.0,0,3,10,8.692080482246467,97.85,1,2023-02-21
200,2.9518802595072455,18.939982840859688,0,0,0,0,0,F,0,3.0,0,2,6,2.648137604990828,81.33,1,2023-09-11
200,2.147164207537135,6.088502334930103,0,0,0,0,0,F,1,2.0,0,4,4,5.337554460184734,67.57,1,2023-01-18
100,2.243941980819378,64.30602964050327,0,0,1,0,0,F,1,0.0,0,6,1,14.406011299773361,100.0,1,2023-05-12
100,3.2465338944011877,3.6787349359495636,0,0,0,0,0,M,0,0.0,0,4,7,1.1019357599401012,66.0,1,2023-08-21
400,3.5572147672780887,105.443637417314,0,0,1,1,0,Other,0,7.0,0,2,3,12.65161381404701,97.87,1,2023-10-14
400,3.027640098013446,4.563031400184763,0,0,1,0,0,M,0,6.0,0,3,1,23.15952276778771,100.0,1,2023-01-19
200,3.210926182658378,145.13889493942236,0,0,0,0,0,M,0,2.0,0,3,4,3.753590051844827,99.08,1,2023-09-06
100,2.173544370008572,61.29935969462309,0,0,0,0,0,F,0,0.0,0,4,4,17.499177627072797,85.97,1,2023-02-27
100,4.27809797203744,38.982997662632485,0,1,1,0,0,M,0,0.0,0,3,1,34.506619651660685,97.11,1,2023-01-30
200,4.097728227519206,38.496633063015736,0,0,0,0,0,Other,0,2.0,0,3,8,0.785948299230766,90.48,1,2023-05-12
400,3.568648202189258,7.368453426316971,0,0,1,1,0,M,0,6.0,0,5,2,13.71039252628717,100.0,1,2023-07-15
100,3.252164422198469,1.0,0,0,0,0,0,F,0,0.0,0,5,4,4.2506643493673,63.63,1,2023-07-29
300,3.9137130518903644,49.428066300441216,0,0,0,1,0,M,0,5.0,0,5,5,16.352145997000235,96.52,1,2023-06-20
100,4.152394473028513,118.1471253640354,0,0,0,0,0,F,1,1.0,0,3,6,1.0174452583119573,98.29,1,2023-02-23
500,2.8692699504917396,10485.390332638839,0,0,0,0,1,F,0,9.0,0,1,5,1.0387810315379837,97.68,1,2023-05-16
200,3.1315049001255844,79.73954163723317,0,0,1,1,0,F,0,2.0,0,5,7,29.047473666847676,100.0,1,2023-12-10
300,4.358382920992954,35.465486208307354,0,0,0,0,0,F,1,4.0,0,5,5,5.942863199259749,94.8,1,2023-01-08
100,4.253658277307322,29.114545562052967,0,0,0,0,0,F,1,1.0,0,5,8,5.405045214266076,83.43,1,2023-04-05
200,2.6446985090814863,6.037780699487575,0,0,1,0,0,F,1,3.0,0,3,4,16.53562060903434,84.98,1,2023-12-31
100,3.294851018438741,14.226772397041927,0,0,0,0,0,M,1,0.0,0,2,5,2.468213403274481,75.42,1,2023-10-17
100,3.944991769822121,115.57296266496708,0,0,0,0,0,F,1,0.0,0,4,6,2.701362197953421,95.16,1,2023-02-10
400,3.039869856682005,42.13882000389876,0,0,0,0,0,F,0,7.0,0,2,6,0.24488602605350154,93.22,1,2023-12-27
400,2.5064621843022765,103.40194693617427,0,0,0,0,0,F,1,7.0,0,3,6,7.649950992658363,98.26,1,2023-11-26
400,3.3196151427280274,161.4363265918594,0,1,1,0,0,M,0,7.0,0,2,2,26.942254014788425,98.08,1,2023-02-02
200,3.2443271914627583,3.2012472043150257,0,0,0,0,0,F,1,2.0,0,2,4,13.936541583877913,72.3,1,2023-07-09
300,3.3574942849035603,1.0,0,0,0,0,0,F,0,4.0,0,5,4,1.404043880676609,74.8,1,2023-07-29
100,3.5545143557018974,22.497065609865277,0,0,1,0,0,F,1,0.0,0,4,5,25.811993989385968,95.0,1,2023-05-14
100,4.479902507240089,61.21965022572844,0,0,0,0,0,M,1,1.0,0,4,8,39.161521086040764,100.0,1,2023-06-17
100,4.318466928580102,195.95235275348398,0,0,0,0,0,M,1,1.0,0,4,4,6.061602826920719,93.29,1,2023-05-02
200,4.072056096949243,44.79460084052057,0,0,0,0,0,F,0,3.0,0,3,3,7.5445382001151104,88.73,1,2023-07-20
200,3.6741666372031325,1.0,0,0,0,0,0,F,0,3.0,0,2,3,1.873220750656166,69.86,1,2023-01-18
100,4.05770054779427,120.60119773350505,0,0,1,0,0,M,0,0.0,0,4,5,23.549672498472354,98.37,1,2023-04-24
200,1.7906818550844095,26.21143886422361,0,0,1,0,0,M,0,3.0,1,3,2,14.375250603686847,82.62,1,2023-03-10
300,3.230309269784882,8449.941369494114,0,0,1,1,1,F,0,5.0,0,3,3,25.872228259324213,100.0,1,2023-12-06
200,2.672653477800212,46.63934119260509,0,0,0,1,0,F,0,3.0,0,3,6,6.887303564445987,97.29,1,2023-01-29
100,1.849857965860174,6.881472867825339,0,0,1,0,0,M,0,1.0,0,4,5,22.208806104040196,82.4,1,2023-07-10
100,2.3537352770617836,137.09820862971472,0,0,1,0,0,M,0,0.0,0,3,1,31.869888272312956,99.07,1,2023-11-13
100,2.8234280991151857,1.0,0,0,0,0,0,Other,0,1.0,0,3,5,7.057635140324031,63.93,0,2023-08-16
100,4.131780613206104,11126.45022720626,0,0,0,1,1,Other,0,0.0,0,3,6,10.639900832117918,100.0,1,2023-05-11
200,3.580380103484121,1.3449613533948863,0,0,1,0,0,F,0,3.0,0,2,1,40.0,88.26,1,2023-02-12
200,3.041513246007931,140.12634189470324,1,0,1,0,0,M,0,2.0,0,3,1,27.44014632639807,100.0,1,2023-01-31
300,3.755345447914852,96.34025279051784,0,0,0,0,0,F,1,5.0,0,2,7,7.402415536055804,99.89,1,2023-04-14
200,2.15364777396879,11101.422666912913,0,0,1,0,1,M,1,2.0,0,2,1,13.723028098163095,100.0,1,2023-05-04
300,3.3565751736504166,168.59383522123437,0,0,0,0,0,M,0,5.0,0,5,8,15.588205716743659,100.0,1,2023-07-17
100,2.9091399405123504,99.8276226732127,0,0,1,0,0,M,0,0.0,0,3,4,21.093102585695235,100.0,1,2023-12-31
200,2.703217010243288,50.96093378427691,0,0,0,0,0,M,0,3.0,0,3,8,12.297245818130126,92.24,1,2023-05-20
300,3.5382903429508406,55.53315479469606,0,0,1,1,0,F,1,4.0,0,5,3,24.956122802137607,99.98,1,2023-08-08
100,4.113423659839295,33.26204902369897,0,1,1,0,0,F,1,0.0,0,4,4,27.65372109249888,99.06,1,2023-02-11
100,3.3140724782088724,102.55767499302252,0,0,1,0,0,Other,0,1.0,0,1,1,31.189571518262145,100.0,1,2023-09-16
400,3.4404932119123117,1.0,0,0,0,0,0,F,0,7.0,0,4,3,1.1724976247084447,75.69,1,2023-04-06
100,3.1185433906937567,24.666448203657364,0,0,1,0,0,F,1,1.0,0,1,2,22.479374884154183,96.03,1,2023-02-26
300,3.874622207979531,183.83179215789596,0,0,1,0,0,M,0,5.0,0,4,4,11.57483232383639,100.0,1,2023-02-02
100,2.833756830524124,7636.976516755647,0,0,0,1,1,M,1,1.0,0,2,6,0.9309061555493556,100.0,1,2023-11-08
300,3.963503235805165,54.07004170970734,0,0,1,0,0,F,0,5.0,0,3,1,8.902352384762798,99.34,1,2023-10-16
100,2.577553602555843,105.30112405156737,0,0,0,0,0,M,0,0.0,0,2,5,0.30115820456794185,91.69,1,2023-07-18
100,2.4624473230628974,202.6254765751038,0,0,1,0,0,F,1,1.0,0,5,1,15.025810504889172,100.0,1,2023-06-23
200,1.7090133405483607,15.909358854096407,0,0,0,0,0,F,1,2.0,1,4,4,1.8504010515920273,67.15,1,2023-12-06
100,3.2943527527139063,2524.6951745005736,0,0,0,0,1,M,0,0.0,0,4,1,0.4933589019225079,99.73,1,2023-01-26
200,3.363686464724475,176.8939487275784,0,0,0,1,0,M,1,2.0,0,4,8,1.1539927818845446,100.0,1,2023-11-06
100,2.7011199670508725,7.022924338111702,0,0,1,0,0,M,0,0.0,0,4,4,33.33123169027871,85.5,1,2023-06-05
100,2.740330615350284,123.18003259191255,0,0,0,1,0,M,0,0.0,0,4,7,4.516085193644021,93.96,1,2023-01-27
100,3.5427135107033463,26.070130081055996,0,0,0,0,0,F,0,0.0,0,5,2,9.964502496975093,77.8,1,2023-07-12
100,3.3339758908343144,72.9725894333501,0,0,0,0,0,M,0,1.0,0,1,4,8.559083490945238,94.43,1,2023-03-23
400,3.057188593630653,116.1489494352219,0,0,1,0,0,M,1,7.0,0,4,1,10.991393992555272,100.0,1,2023-08-21
100,1.8632907690252813,3.007669066911094,0,0,0,0,0,M,0,0.0,1,4,4,0.37848136927924947,49.81,1,2023-02-19
200,3.0112625149583425,106.56020671530128,0,0,1,1,0,M,0,3.0,0,2,4,10.696949722197884,100.0,1,2023-04-30
100,1.6885330997880303,19.20116773486191,0,0,0,1,0,F,0,1.0,1,5,5,19.726503753912247,66.3,1,2023-05-18
100,3.0006056977697027,16.35399952329076,0,0,0,0,0,M,0,0.0,0,4,4,26.98788572372052,75.11,1,2023-06-11
400,2.536824096816848,8.718421320831403,0,0,0,0,0,F,1,6.0,0,4,7,2.870862310628324,80.32,1,2023-03-14
100,2.805711937176453,3.839612800576917,0,0,0,1,0,F,0,0.0,0,4,5,25.271528373050902,76.24,1,2023-10-08
400,2.6398572421330284,11381.737304527318,0,0,1,0,1,M,0,6.0,0,4,2,27.37241939918487,100.0,1,2023-03-21
100,3.644792662263298,71.37915646146718,0,0,1,0,0,M,0,0.0,0,6,5,22.33489824579192,99.6,1,2023-11-04
300,1.6065840173894987,8.171954780934174,0,0,0,0,0,M,0,5.0,1,4,6,8.632468286359016,63.98,1,2023-06-02
200,3.4807628179208723,167.13976493336455,0,0,0,0,0,M,0,2.0,0,3,2,27.132898395983588,100.0,1,2023-04-25
400,2.335313949536774,95.12053413668073,1,0,1,1,0,F,0,7.0,0,4,5,40.0,100.0,1,2023-07-11
200,4.3052842245032865,31.516574725547848,0,0,1,0,0,M,1,3.0,0,3,5,13.956381750460183,100.0,1,2023-12-03
200,2.136777730917821,96.80883631850263,0,0,0,0,0,M,1,3.0,0,5,4,28.11823862978703,98.52,1,2023-06-01
100,3.4164978887745283,130.25351435105355,0,0,0,0,0,F,0,1.0,0,3,5,9.448829230671361,92.2,1,2023-12-03
100,3.0662339793667432,50.94235760661796,0,0,0,0,0,M,1,1.0,0,5,1,4.28662979474589,82.54,1,2023-11-06
400,3.6285244151448315,218.77530775218628,0,0,1,1,0,M,0,7.0,0,3,1,15.838426369740908,100.0,1,2023-11-07
100,4.35772741183343,1.0,0,0,1,0,0,F,1,1.0,0,3,3,30.899951036010552,91.8,1,2023-06-03
200,3.623142686548414,66.44535450791673,0,0,1,0,0,M,1,2.0,0,5,5,34.996627582723804,99.43,1,2023-01-15
300,2.1499289531394963,2.244039758269831,0,0,0,0,0,M,0,4.0,0,4,4,38.83152538578979,70.54,1,2023-11-25
100,4.221196237667689,39.66139233846663,1,0,1,0,0,M,0,1.0,0,2,2,25.867006392466926,97.76,1,2023-09-22
